txn_id,sender_id,receiver_id,amount,timestamp,is_fraud,fraud_pattern
TXN439817,ACC905635,ACC731262,6476,2024-03-24 03:10:00,0,none
TXN733727,ACC930555,ACC575763,31709,2024-03-24 05:59:00,0,none
TXN795167,ACC898975,ACC172933,42285,2024-03-24 06:56:00,0,none
TXN575755,ACC321231,ACC498591,6999,2024-03-24 07:31:00,0,none
TXN721314,ACC271339,ACC793384,20482,2024-03-24 08:31:00,0,none
TXN333705,ACC654816,ACC340174,25474,2024-03-24 09:03:00,0,none
TXN616926,ACC214975,ACC321231,25734,2024-03-24 19:11:00,0,none
TXN701253,ACC813536,ACC220116,19473,2024-03-24 20:48:00,0,none
TXN177312,ACC629903,ACC802729,36852,2024-03-24 21:04:00,0,none
TXN953922,ACC514850,ACC379786,10924,2024-03-24 22:07:00,0,none
TXN947718,ACC358607,ACC898975,17479,2024-03-25 05:49:00,0,none
TXN794125,ACC765822,ACC555884,3661,2024-03-25 07:34:00,0,none
TXN315154,ACC145561,ACC832052,25900,2024-03-25 08:22:00,0,none
TXN192337,ACC263032,ACC195325,21686,2024-03-25 09:52:00,0,none
TXN929026,ACC158655,ACC900581,14260,2024-03-25 14:28:00,0,none
TXN292864,ACC127824,ACC748564,28905,2024-03-25 18:40:00,0,none
TXN698717,ACC663054,ACC974628,39506,2024-03-26 02:00:00,0,none
TXN283877,ACC265840,ACC905635,16091,2024-03-26 03:16:00,0,none
TXN968034,ACC898975,ACC329974,9530,2024-03-26 08:50:00,0,none
TXN897530,ACC584714,ACC542666,42230,2024-03-26 09:49:00,0,none
TXN896241,ACC705397,ACC267753,29891,2024-03-26 12:13:00,0,none
TXN744610,ACC145561,ACC712982,33486,2024-03-26 13:44:00,0,none
TXN753050,ACC322955,ACC191161,7375,2024-03-26 17:33:00,0,none
TXN751493,ACC230889,ACC182627,29326,2024-03-26 19:02:00,0,none
TXN218733,ACC112038,ACC900581,35831,2024-03-26 19:50:00,0,none
TXN233370,ACC774079,ACC877572,7113,2024-03-26 20:55:00,0,none
TXN676239,ACC322955,ACC571029,29201,2024-03-26 22:04:00,0,none
TXN608312,ACC832052,ACC334053,34132,2024-03-26 23:12:00,0,none
TXN843007,ACC456699,ACC246316,603,2024-03-27 01:49:00,0,none
TXN826420,ACC624902,ACC148050,44264,2024-03-27 02:07:00,0,none
TXN295984,ACC724834,ACC331148,39954,2024-03-27 03:58:00,0,none
TXN788108,ACC724834,ACC497887,4944,2024-03-27 04:58:00,0,none
TXN924047,ACC380746,ACC356702,6949,2024-03-27 08:28:00,0,none
TXN815819,ACC590785,ACC974628,11889,2024-03-27 21:51:00,0,none
TXN283573,ACC383060,ACC802729,12587,2024-03-28 00:00:00,1,mule_fanin
TXN739098,ACC148050,ACC802729,22535,2024-03-28 01:00:00,1,mule_fanin
TXN749813,ACC877572,ACC802729,17891,2024-03-28 02:00:00,1,mule_fanin
TXN103587,ACC329974,ACC663054,37655,2024-03-28 02:53:00,0,none
TXN621841,ACC331148,ACC802729,29108,2024-03-28 03:00:00,1,mule_fanin
TXN440277,ACC671858,ACC772097,18594,2024-03-28 03:01:00,0,none
TXN107104,ACC158655,ACC629903,38998,2024-03-28 03:37:00,0,none
TXN250069,ACC802729,ACC835392,13804,2024-03-28 05:00:00,1,mule_fanout
TXN583550,ACC802729,ACC265840,20451,2024-03-28 06:00:00,1,mule_fanout
TXN366314,ACC802729,ACC195325,17529,2024-03-28 07:00:00,1,mule_fanout
TXN367729,ACC802729,ACC887352,20925,2024-03-28 08:00:00,1,mule_fanout
TXN971406,ACC654816,ACC126225,7683,2024-03-28 08:06:00,0,none
TXN901280,ACC127824,ACC456699,22003,2024-03-28 08:52:00,0,none
TXN109853,ACC802729,ACC498591,24727,2024-03-28 09:00:00,1,mule_fanout
TXN388584,ACC133659,ACC479580,1260,2024-03-28 09:09:00,0,none
TXN943718,ACC802729,ACC623481,17622,2024-03-28 10:00:00,1,mule_fanout
TXN887017,ACC520651,ACC174870,1723,2024-03-28 14:06:00,0,none
TXN191468,ACC765822,ACC334053,41758,2024-03-28 15:20:00,0,none
TXN384076,ACC946335,ACC195325,15608,2024-03-28 20:36:00,0,none
TXN571404,ACC910620,ACC263032,27141,2024-03-28 22:01:00,0,none
TXN288655,ACC654816,ACC671858,11429,2024-03-28 22:56:00,0,none
TXN532876,ACC759176,ACC429963,25109,2024-03-29 02:02:00,0,none
TXN504032,ACC172933,ACC220116,17541,2024-03-29 02:18:00,0,none
TXN220280,ACC131244,ACC198246,10528,2024-03-29 03:13:00,0,none
TXN831952,ACC488162,ACC500156,27453,2024-03-29 06:39:00,0,none
TXN199326,ACC391369,ACC816751,9661,2024-03-29 10:32:00,0,none
TXN493935,ACC211579,ACC671858,11122,2024-03-29 10:58:00,0,none
TXN718887,ACC731262,ACC518801,11975,2024-03-29 14:55:00,0,none
TXN216587,ACC343962,ACC624902,20236,2024-03-29 17:27:00,0,none
TXN761654,ACC383060,ACC765822,40645,2024-03-29 19:43:00,0,none
TXN438756,ACC724834,ACC814825,36517,2024-03-29 22:34:00,0,none
TXN163491,ACC854639,ACC380746,12939,2024-03-29 22:53:00,0,none
TXN620566,ACC518801,ACC624902,39809,2024-03-30 00:56:00,0,none
TXN325636,ACC892495,ACC197251,21107,2024-03-30 01:24:00,0,none
TXN255190,ACC864544,ACC379786,44293,2024-03-30 02:37:00,0,none
TXN406616,ACC334053,ACC854639,31872,2024-03-30 02:40:00,0,none
TXN324993,ACC343962,ACC319684,13618,2024-03-30 07:14:00,0,none
TXN832229,ACC287330,ACC322955,2182,2024-03-30 11:44:00,0,none
TXN143096,ACC770487,ACC575435,40632,2024-03-30 12:54:00,0,none
TXN327797,ACC407757,ACC680099,9675,2024-03-30 16:19:00,0,none
TXN142942,ACC488162,ACC249811,39367,2024-03-30 21:11:00,0,none
TXN252956,ACC738720,ACC497887,20743,2024-03-30 21:41:00,0,none
TXN495476,ACC634277,ACC876646,7381,2024-03-30 22:22:00,0,none
TXN194689,ACC854639,ACC671858,17831,2024-03-30 23:52:00,0,none
TXN579995,ACC500156,ACC133326,10202,2024-03-31 01:00:00,0,none
TXN654797,ACC270555,ACC265840,27416,2024-03-31 04:18:00,0,none
TXN714969,ACC211579,ACC759176,1611,2024-03-31 05:34:00,0,none
TXN627874,ACC671858,ACC358607,1890,2024-03-31 08:02:00,0,none
TXN167037,ACC774079,ACC883300,43209,2024-03-31 08:37:00,0,none
TXN918771,ACC379946,ACC383060,18405,2024-03-31 15:21:00,0,none
TXN772188,ACC172933,ACC338968,3044,2024-03-31 15:24:00,0,none
TXN127168,ACC900581,ACC590785,18202,2024-03-31 17:54:00,0,none
TXN502611,ACC377746,ACC440035,20053,2024-04-01 04:39:00,0,none
TXN234966,ACC245051,ACC356702,20647,2024-04-01 06:32:00,0,none
TXN375568,ACC770487,ACC198246,30027,2024-04-01 13:04:00,0,none
TXN237801,ACC133326,ACC765822,1886,2024-04-01 20:10:00,0,none
TXN395528,ACC207175,ACC133659,34637,2024-04-01 21:07:00,0,none
TXN443450,ACC322955,ACC634277,5968,2024-04-02 04:09:00,0,none
TXN288158,ACC895667,ACC671858,35505,2024-04-02 04:11:00,0,none
TXN116547,ACC543143,ACC230889,3934,2024-04-02 07:15:00,0,none
TXN242175,ACC864544,ACC148050,18674,2024-04-02 09:31:00,0,none
TXN963829,ACC905635,ACC245051,33647,2024-04-02 13:39:00,0,none
TXN924843,ACC403445,ACC270555,24952,2024-04-02 16:17:00,0,none
TXN655364,ACC249811,ACC575435,24968,2024-04-03 07:17:00,0,none
TXN426558,ACC520651,ACC617488,17333,2024-04-03 08:25:00,0,none
TXN860835,ACC930555,ACC383060,23905,2024-04-03 08:43:00,0,none
TXN791890,ACC543143,ACC793384,39045,2024-04-03 09:16:00,0,none
TXN942583,ACC671858,ACC905635,21407,2024-04-03 17:53:00,0,none
TXN180782,ACC452944,ACC759176,16680,2024-04-03 18:19:00,0,none
TXN756971,ACC854639,ACC814825,29934,2024-04-03 20:29:00,0,none
TXN530819,ACC684004,ACC724834,7757,2024-04-04 00:50:00,0,none
TXN108105,ACC325772,ACC498591,12014,2024-04-04 01:41:00,0,none
TXN704272,ACC724834,ACC319684,6269,2024-04-04 05:31:00,0,none
TXN817286,ACC207175,ACC731262,39763,2024-04-04 05:55:00,0,none
TXN727203,ACC748564,ACC340174,31876,2024-04-04 06:33:00,0,none
TXN728500,ACC731262,ACC330283,6161,2024-04-04 14:17:00,0,none
TXN926952,ACC198246,ACC380746,9982,2024-04-04 15:46:00,0,none
TXN216211,ACC724834,ACC900581,34340,2024-04-04 17:32:00,0,none
TXN216946,ACC207473,ACC671858,36660,2024-04-04 21:17:00,0,none
TXN968581,ACC249811,ACC112038,36368,2024-04-05 02:17:00,0,none
TXN845476,ACC793384,ACC330283,9965,2024-04-05 05:48:00,0,none
TXN835165,ACC887352,ACC684004,6877,2024-04-05 07:39:00,0,none
TXN537619,ACC832052,ACC590785,8139,2024-04-05 13:26:00,0,none
TXN683469,ACC319684,ACC624902,25094,2024-04-05 21:34:00,0,none
TXN734775,ACC383060,ACC379786,36035,2024-04-05 22:53:00,0,none
TXN608042,ACC974628,ACC325772,19020,2024-04-05 23:13:00,0,none
TXN847528,ACC712982,ACC748564,31019,2024-04-05 23:17:00,0,none
TXN653948,ACC671858,ACC331148,21240,2024-04-06 02:34:00,0,none
TXN645980,ACC555884,ACC126225,27798,2024-04-06 03:20:00,0,none
TXN442589,ACC220116,ACC543143,13659,2024-04-06 05:39:00,0,none
TXN297833,ACC865179,ACC356702,8394,2024-04-06 08:02:00,0,none
TXN283722,ACC617488,ACC881177,21650,2024-04-06 14:13:00,0,none
TXN310647,ACC514850,ACC456699,23129,2024-04-06 14:36:00,0,none
TXN906859,ACC680099,ACC774079,44849,2024-04-06 15:24:00,0,none
TXN454233,ACC876646,ACC520651,40195,2024-04-06 17:00:00,0,none
TXN570325,ACC876646,ACC748564,43871,2024-04-06 20:09:00,0,none
TXN485416,ACC877572,ACC322955,25582,2024-04-06 22:53:00,0,none
TXN884229,ACC271339,ACC207473,33623,2024-04-07 05:19:00,0,none
TXN216041,ACC623481,ACC249811,3138,2024-04-07 08:13:00,0,none
TXN160423,ACC864544,ACC220116,37022,2024-04-07 15:26:00,0,none
TXN576419,ACC182627,ACC407419,32869,2024-04-07 17:18:00,0,none
TXN297209,ACC245051,ACC877572,14604,2024-04-07 17:27:00,0,none
TXN393964,ACC319684,ACC680099,15439,2024-04-07 20:33:00,0,none
TXN282480,ACC338968,ACC584714,41065,2024-04-08 00:00:00,1,layering
TXN320392,ACC813536,ACC126225,32976,2024-04-08 00:04:00,1,layering
TXN974224,ACC584714,ACC813536,37073,2024-04-08 00:06:00,1,layering
TXN736130,ACC126225,ACC340174,31398,2024-04-08 00:24:00,1,layering
TXN563638,ACC340174,ACC211579,28586,2024-04-08 00:28:00,1,layering
TXN148759,ACC731262,ACC835392,30475,2024-04-08 00:56:00,0,none
TXN616554,ACC571029,ACC207473,15887,2024-04-08 18:54:00,0,none
TXN263281,ACC895667,ACC542666,506,2024-04-09 06:01:00,0,none
TXN329642,ACC623481,ACC195325,44917,2024-04-09 14:23:00,0,none
TXN660380,ACC246413,ACC245051,1345,2024-04-09 17:21:00,0,none
TXN424314,ACC543143,ACC330283,1330,2024-04-09 21:56:00,0,none
TXN108060,ACC983794,ACC895667,14343,2024-04-09 22:21:00,0,none
TXN577127,ACC813536,ACC680099,35022,2024-04-09 23:20:00,0,none
TXN344296,ACC488162,ACC246413,2288,2024-04-09 23:42:00,0,none
TXN453729,ACC287330,ACC584714,8416,2024-04-10 00:00:00,0,none
TXN957730,ACC379946,ACC850800,27526,2024-04-10 02:50:00,0,none
TXN292913,ACC663054,ACC319684,31554,2024-04-10 03:12:00,0,none
TXN903373,ACC930555,ACC246316,15346,2024-04-10 04:07:00,0,none
TXN469366,ACC198246,ACC379946,16977,2024-04-10 06:48:00,0,none
TXN821338,ACC308496,ACC632342,11663,2024-04-10 07:35:00,0,none
TXN881410,ACC380746,ACC623481,40085,2024-04-10 09:22:00,0,none
TXN635638,ACC663054,ACC191161,39587,2024-04-10 09:24:00,0,none
TXN258975,ACC363626,ACC191161,15454,2024-04-10 11:37:00,0,none
TXN366105,ACC946335,ACC705397,26591,2024-04-10 12:55:00,0,none
TXN316800,ACC322955,ACC944151,13758,2024-04-10 13:38:00,0,none
TXN130710,ACC898975,ACC379946,1181,2024-04-11 00:33:00,0,none
TXN559990,ACC835392,ACC802729,25056,2024-04-11 04:19:00,0,none
TXN671598,ACC575763,ACC543143,31621,2024-04-11 06:24:00,0,none
TXN845279,ACC207175,ACC772097,40880,2024-04-11 09:18:00,0,none
TXN135739,ACC133659,ACC814825,23747,2024-04-11 10:30:00,0,none
TXN415183,ACC407419,ACC694731,37723,2024-04-11 14:47:00,0,none
TXN644559,ACC654816,ACC865179,40231,2024-04-11 18:50:00,0,none
TXN157994,ACC338968,ACC246413,42822,2024-04-11 21:27:00,0,none
TXN840204,ACC343962,ACC216739,18782,2024-04-12 06:07:00,0,none
TXN370473,ACC520651,ACC127824,29469,2024-04-12 06:29:00,0,none
TXN756359,ACC518801,ACC358607,14632,2024-04-12 13:45:00,0,none
TXN451801,ACC793384,ACC330283,18449,2024-04-12 20:17:00,0,none
TXN317770,ACC319684,ACC900581,5997,2024-04-12 21:55:00,0,none
TXN493023,ACC946335,ACC575763,26244,2024-04-12 21:56:00,0,none
TXN420214,ACC571029,ACC671412,24964,2024-04-12 22:25:00,0,none
TXN173384,ACC246316,ACC158655,42073,2024-04-13 01:27:00,0,none
TXN877048,ACC358607,ACC172933,2916,2024-04-13 02:28:00,0,none
TXN255084,ACC864544,ACC634277,43712,2024-04-13 03:13:00,0,none
TXN409783,ACC220116,ACC271339,8106,2024-04-13 03:57:00,0,none
TXN945372,ACC629903,ACC802729,23547,2024-04-13 11:25:00,0,none
TXN968726,ACC900581,ACC684004,32577,2024-04-13 12:37:00,0,none
TXN567646,ACC271339,ACC174870,13833,2024-04-13 16:02:00,0,none
TXN412501,ACC663054,ACC680099,21474,2024-04-13 17:40:00,0,none
TXN238599,ACC900581,ACC271339,18041,2024-04-13 20:44:00,0,none
TXN353495,ACC440035,ACC479580,29211,2024-04-13 22:53:00,0,none
TXN480959,ACC270555,ACC724834,2540,2024-04-13 23:15:00,0,none
TXN932773,ACC694731,ACC671412,1438,2024-04-14 02:18:00,0,none
TXN536440,ACC520651,ACC211579,14010,2024-04-14 04:38:00,0,none
TXN182804,ACC308496,ACC376183,33115,2024-04-14 05:09:00,0,none
TXN868020,ACC407419,ACC857168,21952,2024-04-14 08:15:00,0,none
TXN183422,ACC216739,ACC694731,17753,2024-04-14 18:42:00,0,none
TXN485957,ACC555884,ACC498591,20151,2024-04-14 20:17:00,0,none
TXN989980,ACC322955,ACC126225,30672,2024-04-14 23:01:00,0,none
TXN227341,ACC214975,ACC158655,13939,2024-04-14 23:14:00,0,none
TXN288066,ACC263032,ACC344098,14076,2024-04-14 23:55:00,0,none
TXN944986,ACC624902,ACC719176,14787,2024-04-15 01:26:00,0,none
TXN962994,ACC542666,ACC694731,5599,2024-04-15 07:22:00,0,none
TXN424008,ACC407419,ACC452944,28684,2024-04-15 16:43:00,0,none
TXN227391,ACC542417,ACC813536,33229,2024-04-15 20:46:00,0,none
TXN308267,ACC518801,ACC813536,17760,2024-04-16 03:26:00,0,none
TXN586208,ACC738720,ACC383060,5757,2024-04-16 09:04:00,0,none
TXN520775,ACC145561,ACC380746,13094,2024-04-16 11:11:00,0,none
TXN862712,ACC197251,ACC624902,7237,2024-04-16 15:17:00,0,none
TXN102800,ACC358607,ACC488162,6485,2024-04-16 16:07:00,0,none
TXN962813,ACC331148,ACC654816,6921,2024-04-16 17:12:00,0,none
TXN108286,ACC913694,ACC363626,40503,2024-04-16 22:35:00,0,none
TXN778684,ACC126225,ACC520651,19494,2024-04-17 02:28:00,0,none
TXN900185,ACC905635,ACC632342,29946,2024-04-17 07:06:00,0,none
TXN182790,ACC854639,ACC738720,33405,2024-04-17 08:50:00,0,none
TXN273373,ACC832052,ACC198246,43662,2024-04-17 09:35:00,0,none
TXN714867,ACC488162,ACC358607,22032,2024-04-17 10:41:00,0,none
TXN875507,ACC158655,ACC403445,41198,2024-04-17 12:50:00,0,none
TXN647639,ACC881177,ACC267753,30809,2024-04-17 14:00:00,0,none
TXN182175,ACC440035,ACC881177,41605,2024-04-17 16:21:00,0,none
TXN332873,ACC498591,ACC456699,26342,2024-04-17 18:42:00,0,none
TXN695833,ACC380746,ACC145561,9676,2024-04-17 18:54:00,0,none
TXN296242,ACC380746,ACC913694,29729,2024-04-18 05:31:00,0,none
TXN669868,ACC944151,ACC617488,43354,2024-04-18 05:32:00,0,none
TXN946309,ACC770487,ACC832052,44938,2024-04-18 11:09:00,0,none
TXN956721,ACC322955,ACC198246,10115,2024-04-18 15:44:00,0,none
TXN910326,ACC169403,ACC330283,18368,2024-04-18 17:34:00,0,none
TXN390334,ACC429963,ACC877572,12844,2024-04-19 04:12:00,0,none
TXN325306,ACC876646,ACC738720,43561,2024-04-19 06:44:00,0,none
TXN146038,ACC725380,ACC482554,37560,2024-04-19 07:00:00,0,none
TXN447412,ACC338968,ACC174870,7119,2024-04-19 08:42:00,0,none
TXN108739,ACC325772,ACC197251,31060,2024-04-19 09:25:00,0,none
TXN180832,ACC270555,ACC913694,14361,2024-04-19 09:38:00,0,none
TXN110298,ACC497887,ACC220116,12245,2024-04-19 11:32:00,0,none
TXN655575,ACC877572,ACC864544,4043,2024-04-19 19:02:00,0,none
TXN164454,ACC684004,ACC145561,43765,2024-04-19 22:04:00,0,none
TXN877444,ACC133326,ACC543143,39282,2024-04-20 01:17:00,0,none
TXN637966,ACC793384,ACC543143,43486,2024-04-20 05:57:00,0,none
TXN330906,ACC694731,ACC230889,31309,2024-04-20 06:29:00,0,none
TXN913602,ACC344098,ACC694731,23695,2024-04-20 12:23:00,0,none
TXN247262,ACC287330,ACC731262,38899,2024-04-20 13:42:00,0,none
TXN629016,ACC220116,ACC555884,1466,2024-04-20 13:43:00,0,none
TXN839485,ACC308496,ACC969693,43995,2024-04-20 18:13:00,0,none
TXN957479,ACC380746,ACC910620,30075,2024-04-20 19:58:00,0,none
TXN661988,ACC555884,ACC774079,34037,2024-04-20 22:26:00,0,none
TXN542372,ACC555884,ACC571029,11385,2024-04-20 23:46:00,0,none
TXN186627,ACC207175,ACC900581,40975,2024-04-21 01:03:00,0,none
TXN601946,ACC814825,ACC634277,15747,2024-04-21 03:24:00,0,none
TXN838344,ACC876646,ACC148050,22332,2024-04-21 04:39:00,0,none
TXN548158,ACC271339,ACC877572,39505,2024-04-21 06:21:00,0,none
TXN368402,ACC694731,ACC543143,39978,2024-04-21 07:35:00,0,none
TXN627290,ACC329974,ACC731262,34454,2024-04-21 10:08:00,0,none
TXN140048,ACC479580,ACC802729,40668,2024-04-21 13:13:00,0,none
TXN152046,ACC684004,ACC887352,32674,2024-04-21 20:10:00,0,none
TXN715467,ACC555884,ACC738720,9618,2024-04-21 21:56:00,0,none
TXN896456,ACC148050,ACC629903,42742,2024-04-22 01:55:00,0,none
TXN897429,ACC857168,ACC654816,43445,2024-04-22 03:19:00,0,none
TXN270855,ACC663054,ACC813536,19173,2024-04-22 05:41:00,0,none
TXN245939,ACC895667,ACC376183,17059,2024-04-22 05:50:00,0,none
TXN459502,ACC271339,ACC197251,39529,2024-04-22 05:58:00,0,none
TXN297370,ACC969693,ACC331148,27843,2024-04-22 08:00:00,0,none
TXN380989,ACC265840,ACC308496,42043,2024-04-22 08:11:00,0,none
TXN116093,ACC245051,ACC338968,43411,2024-04-22 09:39:00,0,none
TXN456844,ACC905635,ACC816751,14778,2024-04-22 13:02:00,0,none
TXN468727,ACC816751,ACC321231,14442,2024-04-22 16:06:00,0,none
TXN689351,ACC500156,ACC452944,15150,2024-04-22 16:53:00,0,none
TXN971733,ACC340174,ACC905635,5013,2024-04-22 21:15:00,0,none
TXN467230,ACC249811,ACC174870,44102,2024-04-22 21:28:00,0,none
TXN204565,ACC325772,ACC246316,40051,2024-04-23 01:14:00,0,none
TXN424960,ACC748564,ACC214975,13816,2024-04-23 03:24:00,0,none
TXN600025,ACC211579,ACC429963,1122,2024-04-23 05:24:00,0,none
TXN391897,ACC654816,ACC145561,36222,2024-04-23 09:46:00,0,none
TXN285973,ACC542666,ACC211579,34488,2024-04-23 10:04:00,0,none
TXN600143,ACC725380,ACC705397,42695,2024-04-23 12:08:00,0,none
TXN499941,ACC854639,ACC802729,31563,2024-04-23 19:57:00,0,none
TXN739135,ACC514850,ACC265840,21718,2024-04-23 21:04:00,0,none
TXN199315,ACC148050,ACC910620,39458,2024-04-23 22:12:00,0,none
TXN880431,ACC634277,ACC590785,21937,2024-04-24 03:00:00,0,none
TXN897273,ACC575435,ACC634277,19843,2024-04-24 04:04:00,0,none
TXN255875,ACC158655,ACC542666,42665,2024-04-24 06:30:00,0,none
TXN275160,ACC330283,ACC983794,24200,2024-04-24 08:20:00,0,none
TXN301225,ACC854639,ACC725380,10850,2024-04-24 10:05:00,0,none
TXN158132,ACC325772,ACC772097,24596,2024-04-24 13:11:00,0,none
TXN494468,ACC191161,ACC654816,22840,2024-04-24 14:55:00,0,none
TXN452909,ACC895667,ACC759176,9442,2024-04-24 16:34:00,0,none
TXN585854,ACC230889,ACC330283,6425,2024-04-24 18:31:00,0,none
TXN205428,ACC322955,ACC850800,36567,2024-04-25 00:13:00,0,none
TXN799233,ACC542666,ACC910620,19350,2024-04-25 00:49:00,0,none
TXN204411,ACC832052,ACC344098,8642,2024-04-25 00:57:00,0,none
TXN411882,ACC654816,ACC172933,4426,2024-04-25 02:39:00,0,none
TXN690913,ACC331148,ACC456699,20597,2024-04-25 06:32:00,0,none
TXN590636,ACC832052,ACC380746,1097,2024-04-25 06:44:00,0,none
TXN463629,ACC377746,ACC182627,828,2024-04-25 08:02:00,0,none
TXN119011,ACC629903,ACC429963,23899,2024-04-25 11:49:00,0,none
TXN141043,ACC900581,ACC169403,29297,2024-04-25 14:17:00,0,none
TXN321569,ACC133326,ACC456699,12206,2024-04-25 20:46:00,0,none
TXN998397,ACC930555,ACC684004,20101,2024-04-25 22:06:00,0,none
TXN952993,ACC584714,ACC263032,12940,2024-04-26 00:42:00,0,none
TXN962392,ACC905635,ACC403445,26140,2024-04-26 02:28:00,0,none
TXN404309,ACC969693,ACC191161,16770,2024-04-26 06:57:00,0,none
TXN403815,ACC895667,ACC680099,37323,2024-04-26 08:55:00,0,none
TXN513711,ACC191161,ACC383060,2571,2024-04-26 17:39:00,0,none
TXN768040,ACC543143,ACC663054,17356,2024-04-26 17:44:00,0,none
TXN446479,ACC850800,ACC172933,21780,2024-04-27 00:00:00,1,circular
TXN466242,ACC191161,ACC377746,31662,2024-04-27 00:14:00,0,none
TXN349565,ACC172933,ACC148050,21993,2024-04-27 00:21:00,1,circular
TXN608993,ACC148050,ACC850800,21927,2024-04-27 00:52:00,1,circular
TXN604906,ACC391476,ACC514850,39218,2024-04-27 09:58:00,0,none
TXN656322,ACC850800,ACC195325,18945,2024-04-27 10:17:00,0,none
TXN814149,ACC197251,ACC127824,16714,2024-04-27 13:08:00,0,none
TXN996531,ACC330283,ACC356702,29768,2024-04-27 19:34:00,0,none
TXN389809,ACC207175,ACC759176,17364,2024-04-27 22:33:00,0,none
TXN542306,ACC813536,ACC172933,5684,2024-04-27 23:08:00,0,none
TXN746030,ACC877572,ACC191161,22036,2024-04-28 04:02:00,0,none
TXN888795,ACC854639,ACC590785,20113,2024-04-28 07:01:00,0,none
TXN389353,ACC694731,ACC654816,19162,2024-04-28 14:54:00,0,none
TXN531736,ACC440035,ACC854639,16877,2024-04-28 21:20:00,0,none
TXN171192,ACC322955,ACC865179,7201,2024-04-28 23:18:00,0,none
TXN391476,ACC356702,ACC456699,23273,2024-04-29 00:00:00,1,circular
TXN488162,ACC748564,ACC356702,23172,2024-04-29 00:20:00,1,circular
TXN974628,ACC456699,ACC748564,23182,2024-04-29 00:25:00,1,circular
TXN292037,ACC145561,ACC617488,17554,2024-04-29 02:19:00,0,none
TXN439128,ACC158655,ACC895667,30484,2024-04-29 04:46:00,0,none
TXN877548,ACC220116,ACC133659,19415,2024-04-29 06:26:00,0,none
TXN173985,ACC476417,ACC246316,24888,2024-04-29 10:51:00,0,none
TXN242723,ACC765822,ACC265840,7424,2024-04-29 16:39:00,0,none
TXN454366,ACC377746,ACC802729,28767,2024-04-30 03:32:00,0,none
TXN894348,ACC220116,ACC725380,24743,2024-04-30 03:41:00,0,none
TXN817953,ACC712982,ACC270555,5414,2024-04-30 12:38:00,0,none
TXN261745,ACC905635,ACC671412,41442,2024-04-30 13:00:00,0,none
TXN647860,ACC759176,ACC892495,37449,2024-04-30 20:06:00,0,none
TXN981578,ACC802729,ACC112038,25091,2024-04-30 20:31:00,0,none
TXN881931,ACC623481,ACC191161,36288,2024-04-30 22:49:00,0,none
TXN717457,ACC482554,ACC488162,20609,2024-05-01 00:00:00,1,mule_fanin
TXN699704,ACC172933,ACC343962,21762,2024-05-01 00:00:00,1,mule_fanin
TXN702733,ACC379786,ACC343962,19695,2024-05-01 01:00:00,1,mule_fanin
TXN282710,ACC197251,ACC488162,18695,2024-05-01 01:00:00,1,mule_fanin
TXN154944,ACC198246,ACC488162,14153,2024-05-01 02:00:00,1,mule_fanin
TXN833247,ACC430776,ACC343962,19674,2024-05-01 02:00:00,1,mule_fanin
TXN541409,ACC913694,ACC488162,27238,2024-05-01 03:00:00,1,mule_fanin
TXN123005,ACC895667,ACC343962,22969,2024-05-01 03:00:00,1,mule_fanin
TXN721885,ACC802729,ACC905635,34067,2024-05-01 03:47:00,0,none
TXN219169,ACC334053,ACC488162,12082,2024-05-01 04:00:00,1,mule_fanin
TXN387813,ACC207175,ACC343962,10265,2024-05-01 04:00:00,1,mule_fanin
TXN693419,ACC343962,ACC391476,24173,2024-05-01 06:00:00,1,mule_fanout
TXN570050,ACC488162,ACC974628,22747,2024-05-01 06:00:00,1,mule_fanout
TXN479625,ACC488162,ACC571029,18408,2024-05-01 07:00:00,1,mule_fanout
TXN819112,ACC343962,ACC263032,22751,2024-05-01 07:00:00,1,mule_fanout
TXN880841,ACC343962,ACC881177,10803,2024-05-01 08:00:00,1,mule_fanout
TXN722503,ACC488162,ACC802729,11786,2024-05-01 08:00:00,1,mule_fanout
TXN628313,ACC488162,ACC322955,13629,2024-05-01 09:00:00,1,mule_fanout
TXN881369,ACC343962,ACC287330,18138,2024-05-01 09:00:00,1,mule_fanout
TXN973294,ACC343962,ACC321231,24813,2024-05-01 10:00:00,1,mule_fanout
TXN744986,ACC488162,ACC344098,10710,2024-05-01 10:00:00,1,mule_fanout
TXN823415,ACC391476,ACC191161,43022,2024-05-01 10:40:00,0,none
TXN400096,ACC343962,ACC133326,22709,2024-05-01 11:00:00,1,mule_fanout
TXN921273,ACC488162,ACC308496,24888,2024-05-01 11:00:00,1,mule_fanout
TXN807256,ACC832052,ACC207175,7322,2024-05-01 11:12:00,0,none
TXN766371,ACC883300,ACC543143,36866,2024-05-01 12:11:00,0,none
TXN645712,ACC542417,ACC319684,21377,2024-05-01 12:28:00,0,none
TXN794180,ACC195325,ACC748564,14300,2024-05-01 12:58:00,0,none
TXN232537,ACC738720,ACC498591,2068,2024-05-01 13:24:00,0,none
TXN975937,ACC356702,ACC407419,33474,2024-05-01 19:51:00,0,none
TXN405587,ACC765822,ACC430776,12323,2024-05-01 21:16:00,0,none
TXN541467,ACC246413,ACC126225,19453,2024-05-01 23:25:00,0,none
TXN156964,ACC230889,ACC571029,3942,2024-05-02 01:01:00,0,none
TXN228479,ACC814825,ACC391369,3818,2024-05-02 07:49:00,0,none
